2023-02-13 20:20:10.111 | INFO     | 140704733735104 | spider.task.crawl_task:init_queue:42 | 爬虫任务 doctor_status 开始初始化队列
2023-02-13 20:20:27.486 | ERROR    | 123145407922176 | spider.decorators.storage_decorator:session_commit:16 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorCommentLabelOper'> 表失败，详情错误:Class 'builtins.NoneType' is not mapped
2023-02-13 20:20:27.487 | INFO     | 123145407922176 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorRewardOper'> 表成功
2023-02-13 20:20:27.490 | INFO     | 123145407922176 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_info_mapping完成爬取，参数：['<!--\n * @Date: 2022-09-28 16:49:15\n * @LastEditTime: 2022-09-29 20:01:18\n * @Description: file content\n-->\n<!doctype html>\n<html class="">\n<head>\n    <meta charset="utf-8">\n    <meta name="description" content="上海市同济医院心血管内科屈长宏医生，擅长熟练掌握冠心病、急性心肌梗死、高血压、心力衰竭及高脂血症的诊疗，临床工作经验丰富，得到患者的一致好评，对待患者热心负责，尽职尽责，为患者着想。">\n    <meta name="HandheldFriendly" content="True">\n    <meta name="MobileOptimized" content="320">\n    <meta name="format-detection" content="telephone=no" />\n    <meta name="viewport" content="width=device-width, user-scalable=no, initial-scale=1, maximum-scale=1, viewport-fit=cover">\n    \n    <meta content="yes" name="apple-mobile-web-app-capable">\n    <meta content="black" name="apple-mobile-web-app-status-bar-style">\n    <meta name="keywords" content="\n  上海市同济医院心血管内科屈长宏医生\n" />\n    \n    <title>\n  屈长宏医生-心血管内科-上海市同济医院-春雨医生\n</title>\n    \n      <link rel="shortcut icon" href="https://resource.chunyu.mobi/@/static/favicon.ico"/>\n    \n    \n        <link rel="stylesheet" href="https://static.chunyuyisheng.com/@/ui_normalize/1.0.0/index.css" />\n    <link rel="stylesheet" href="//static.chunyuyisheng.com/@/static/fis-xiongzhang/pkg/seo_jinja/layout/base_aio_1619c81.css" />    \n      <link rel="stylesheet" type="text/css" href="//static.chunyuyisheng.com/@/static/fis-xiongzhang/css/seo/doctor_7fee0cb.css" />\n    <script type="text/javascript">window.addEventListener("resize",function(){var MAX_WIDTH=640,htmlDom=document.querySelector("html"),htmlWidth=htmlDom.clientWidth,screenWidth=screen.width,width=Math.min(htmlWidth,MAX_WIDTH),htmlFontSize=width/10,preHtmlFontSize=htmlDom.style.fontSize||"";preHtmlFontSize=parseFloat(preHtmlFontSize);if(preHtmlFontSize&&htmlFontSize==preHtmlFontSize){return}if(screenWidth>750){htmlFontSize=37.5};htmlDom.style.fontSize=htmlFontSize+"px"});!function(){var event=document.createEvent("HTMLEvents");event.initEvent("resize",false,false);window.dispatchEvent(event)}();</script>\n</head>\n<body class="">\n  \n    \n      \n        <!--\n * @Date: 2022-06-22 17:51:49\n * @LastEditTime: 2022-06-23 17:37:55\n * @Description: file content\n-->\n<a class="new-nav-main-container url-link-bridge-container" data-url-link="/m/wx_mini_intro_page/?order_type=mini_index&from_type=seo-m">\n  <div class="icon-image-section">\n    <img class="icon-image" src="https://staff.chunyu.mobi/@/media/images/2022/05/17/a2b2/c728ab0612fb_w102_h102_.png" />\n  </div>\n  <div class="info-section">\n    <div class="info-top">\n      <span class="chunyu-text">春雨医生</span>\n    </div>\n    <div class="info-bottom">\n      <span class="sub-text">7*24小时在线问诊</span>\n      <div class="spacing-bar"></div>\n      <span class="sub-text">送药到家</span>\n    </div>\n  </div>\n  <div class="button-section">\n    立即打开\n  </div>\n  </div>\n</a>\n      \n    \n    \n      \n        <div class="floating-footer-main-container">\n  <img src="https://staff.chunyu.mobi/@/media/images/2022/05/18/dac4/ade2823f4dd7_w102_h102_.png" class="chunyu-icon"/>\n  <div class="intro-text">\n    打开春雨医生，发现很多经验 \n  </div>\n  <img src="https://staff.chunyu.mobi/@/media/images/2022/05/18/4ba6/91b484de78e2_w30_h27_.png" class="arrow-icon"/>\n</div>\n      \n    \n  \n  <input \n    type="hidden" \n    id="page-info" \n    data-doctor-id="clinic_web_89bf88c53d733483" \n    data-is-login="False"\n    >\n  <div \n    id="doctor-home-preview"\n    data-discount-price="0" \n    data-name="屈长宏" \n    data-doctor-id="clinic_web_89bf88c53d733483"\n    data-image="https://resourced.chunyu.mobi/zRMAAAC1tnFvcdIW-e97537e5-1703-43c0-8cb7-4d39fdc5824e_w294_h295_.jpg?imageMogr2/thumbnail/150x"\n    >\n    \n    \n<div class="sec sec-doctor-intro">\n\t<div class="doctor-meta">\n\t\t<div class="doctor-img">\n      \n        \n<img\n  src="https://resourced.chunyu.mobi/zRMAAAC1tnFvcdIW-e97537e5-1703-43c0-8cb7-4d39fdc5824e_w294_h295_.jpg?imageMogr2/thumbnail/150x"\n  onerror="javascript:this.onerror=null;this.src=\'//static.chunyuyisheng.com/@/media/images/default_doctor.png?imageMogr2/thumbnail/150x\';"\n  alt=""\n>\n      </div>\n\t\t<div class="doctor-intro">\n\t\t\t<div class="doctor-name">\n        屈长宏\n        \n          <span class="verified-bage">已认证</span>\n          <a href="javascript:void(0);" class="j-verified-btn verified-btn">?</a>\n        \n      </div>\n\t\t\t<div class="doctor-title">\n\t\t\t\t<span>心血管内科</span>\n\t\t\t\t<span>医师</span>\n\t\t\t</div>\n      <div class="doctor-title">上海市同济医院</div>\n\t\t</div>\n\t</div>\n\t<div class="doctor-recommend">\n\t\t\n\t\t<div class="recommend-item rec-reply">\n\t\t\t<div class="rec-lable">690</div>\n\t\t\t<div class="rec-num">服务人次</div>\n\t\t</div>\n\t\t\n\t\t<div class="recommend-item rec-fans">\n\t\t\t<div class="rec-lable">95.2</div>\n\t\t\t<div class="rec-num">好评率（%）</div>\n\t\t</div>\n\t\t\n\t\t<div class="recommend-item rec-rate">\n\t\t\t<div class="rec-lable">99</div>\n\t\t\t<div class="rec-num">同行认可</div>\n\t\t</div>\n\t</div>\n</div>\n    \n    \n    \n    \n<div class="sec sec-doctor-detail">\n\t<div class="sec-title">医生擅长</div>\n\t<div class="doctor-desc">熟练掌握冠心病、急性心肌梗死、高血压、心力衰竭及高脂血症的诊疗，临床工作经验丰富，得到患者的一致好评，对待患者热心负责，尽职尽责，为患者着想。</div>\n</div>\n    \n    \n<div class="sec sec-doctor-detail">\n\t<div class="sec-title">医学教育背景</div>\n\t<div class="doctor-desc">南京中医药大学中西医结合专业硕士研究生。</div>\n</div>\n    \n    \n<div class="sec sec-assess-info">\n\t<div class="sec-title">患者评价</div>\n\t<div class="search-tags">\n\t\t\n\t\t<span class="tag-list">态度非常好<i>[4]</i></span>\n\t\t\n\t\t<span class="tag-list">讲解很清楚<i>[5]</i></span>\n\t\t\n\t\t<span class="tag-list">回复很及时<i>[4]</i></span>\n\t\t\n\t\t<span class="tag-list">建议很有帮助<i>[2]</i></span>\n\t\t\n\t</div>\n</div>\n    \n    <div class="j-topic-list"></div>\n    \n    \n<div class="sec sec-doctor-detail">\n\t<div class="sec-title">好评问答\n\t\t<a href="/m/doctor/clinic_web_89bf88c53d733483/qa/" class="more" id="more-positive-btn">更多</a>\n\t</div>\n\t<div class="positive-tags">\n\t\t<a href="javascript:void(0)" class="positive-list cur J-get-positive">全部</a>\n\t\t\n\t\t<a href="javascript:void(0)" class="positive-list J-get-positive" data-type="肺癌">肺癌</a>\n\t\t\n\t\t<a href="javascript:void(0)" class="positive-list J-get-positive" data-type="糖尿病">糖尿病</a>\n\t\t\n\t\t<a href="javascript:void(0)" class="positive-list J-get-positive" data-type="病毒感染">病毒感染</a>\n\t\t\n\t\t<a href="javascript:void(0)" class="positive-list J-get-positive" data-type="肝炎">肝炎</a>\n\t\t\n\t\t<a href="javascript:void(0)" class="positive-list J-get-positive" data-type="贫血">贫血</a>\n\t\t\n\t\t<a href="javascript:void(0)" class="positive-list J-get-positive" data-type="肝硬化">肝硬化</a>\n\t\t\n\t</div>\n\t<div class="positive-wrap"></div>\n</div>\n    \n    \n\n<div class="sec sec-assess-info">\n\t<div class="sec-title">心意墙</div>\n\t\n\t<div class="assess-item">\n\t\t<div class="access-item-row assess-username">\n\t\t\t<span class="create-time">2015-12-21</span>\n\t\t\t<h6>匿名<span>送了<i>2</i>心意</span></h6>\n\t\t</div>\n\t\t<div class="access-item-row assess-tags">一点心意</div>\n\t</div>\n\t\n</div>\n\n    \n    \n    \n<div class="sec sec-subscribe-wechat" id="sec-subscribe-wechat-id">\n  <div class="sec-subscribe-wechat-title">微信关注医生，方便随时咨询</div>\n  <div class="sec-subscribe-wechat-method">\n    <div class="method-discription">保存如下二维码图片到手机相册 > 打开微信扫一扫 > 点击右上角“相册” > 选择本图片</div>\n  </div>\n  <div class="qr-code">\n    <img class="qr-code-img" src="https://resource.chunyu.mobi/@/media/images/2022/05/13/ecd02abf5bd956ec39390d94c31d5a02" />\n    <div class="qr-code-discription">已有 <span class="qr-code-num">10</span> 人关注</div>\n  </div>\n</div>\n    \n    \n    <div class="tip-wrap j-verified-tip">\n  <div class="tip-inner">\n    <a href="javascript:void(0);" class="close-btn j-tip-close">+</a>\n    <div class="title">认证详情</div>\n    <div class="content-wrap">\n      <div class="detail-group">\n        <div class="sub-title">医生信息</div>\n        <div>医生姓名：屈长宏</div>\n        <div>医院：上海市同济医院</div>\n        <div>职称：医师</div>\n      </div>\n      \n      <div class="detail-group">\n        <div class="sub-title">执业医师资格证</div>\n        <div>有效。</div>\n      </div>\n      \n      <div class="detail-group">\n        <div class="sub-title">认证时间</div>\n        <div>该医生已于2014年07月03日提交信息并通过认证审核。</div>\n      </div>\n      <div class="detail-group">\n        <div class="sub-title">审核细则</div>\n        <div class="detail-title">一、医师必须向春雨提交相关证明，具体如下：</div>\n        <ul>\n          <li>1.医师执业证；</li>\n          <li>2.医师职称证书（或工作证、医院聘书）；</li>\n          <li>3.个人证件照（或个人清晰头像）；</li>\n          <li>4.身份证；</li>\n          <li>5.咨询医师出具的证明联系人获得咨询医师的</li>\n          授权的证明；\n          <li>6.其他春雨认为需查验的信息。</li>\n        </ul>\n        <div class="detail-title">二、信息变更的通知：上述信息（包括相关证明文件）的任何变更咨询医师都应及时通知春雨，如上述信息变更后使得咨询医师不再具备履行服务的情形出现时，春雨有权立即终止医生服务资质。</div>\n        <div class="detail-title">三、责任条款：医生需保证其向春雨提供的全部证明文件真实、准确且不存在超过时效问题。如因上述原因发生纠纷，医生将承担相应责任。</div>\n      </div>\n    </div>\n  </div>\n</div>\n  </div>\n  <!-- \n      \n      <div class="footer-btns-fixed-layer">\n        <a class="cy__button" href="javascript:void(0);" id="follow-doctor-id">微信关注医生</a>\n      </div>\n      \n   -->\n  <!--\n * @Date: 2022-03-21 14:56:27\n * @LastEditTime: 2022-06-23 17:53:45\n * @Description: file content\n-->\n<div\n  id="referring-physician"\n  class="buy-pop j-buy-pop">\n  <div class="mask"></div>\n  <div class="lightbox rp">\n    <span class="cyui-icon-close j-close"></span>\n    <div class="rp-head">\n      <div>\n        <div>图文咨询¥-1</div>\n        \n      </div>\n      \n        <a class="cyui-btn url-link-bridge-container" data-url-link="/m/wx_mini_intro_page/?from_type=seo-m&order_type=graph&doctor_id=clinic_web_89bf88c53d733483">去付款</a>\n      \n    </div>\n    <div class="rp-desc">\n      <ul>\n        <li>可通过文字、图片的形式向医生进行咨询</li>\n        <li>一次咨询的时效为48小时，在48小时内随时和医生沟通50次（名医对话上限为10次）</li>\n        <li>医生未回复问题可申请退款</li>\n      </ul>\n    </div>\n    <div class="rp-footer"><div class="cyui-icon-cy-logo"></div></div>\n  </div>\n</div>\n\n\n  \n  <script src="//static.chunyuyisheng.com/@/static/fis-xiongzhang/pkg/common/common_pkg_33bf233.js"></script>\n<script type="text/javascript" src="//static.chunyuyisheng.com/@/static/fis-xiongzhang/pkg/seo_jinja/layout/base_aio_74cd0ca.js"></script>\n<script src="https://static.chunyuyisheng.com/@/ui_normalize/1.0.0/index.js"></script>\n<script>\n\t  (function() {\n\t\t  var hm = document.createElement("script");\n      hm.src = "//hm.baidu.com/hm.js?ec43fd6f82671c7ca0b731c835ede9a7";\n\t\t  var s = document.getElementsByTagName("script")[0];\n\t\t  s.parentNode.insertBefore(hm, s);\n\t  })();\n  </script>  <!--页面公共js放置区域-->\n    \n<script type="text/javascript" src="//static.chunyuyisheng.com/@/static/fis-xiongzhang/pkg/seo_jinja/doctor_aio_fa6a2f2.js"></script>\n<script>\n  var _hmt = _hmt || [];\n  (function() {\n    var hm = document.createElement("script");\n    hm.src = "https://hm.baidu.com/hm.js?7755aea6da3d7e0ecae53809129692b3";\n    var s = document.getElementsByTagName("script")[0]; \n    s.parentNode.insertBefore(hm, s);\n  })();\n</script>\n</body>\n</html>']	
2023-02-13 20:20:27.491 | INFO     | 123145407922176 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:27.494 | INFO     | 123145407922176 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_detail_page_status_mapping完成爬取，参数：['36d61333487ec158dedb', 720]	
2023-02-13 20:20:27.494 | INFO     | 123145407922176 | spider.task.crawl_task:task_action:50 | 爬虫任务 doctor_status, id: clinic_web_b404d817508e52a5 执行
2023-02-13 20:20:27.496 | INFO     | 123145407922176 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_moblie_detail_page:29 | 线程 ThreadPoolExecutor-0_0 请求 doctor_id: clinic_web_b404d817508e52a5 移动端详情页 https://m.chunyuyisheng.com/m/doctor/clinic_web_b404d817508e52a5
2023-02-13 20:20:27.739 | INFO     | 123145424711680 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:27.747 | INFO     | 123145424711680 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_detail_page_status_mapping完成爬取，参数：['d572dd1d0d82b8e84ef2', 720]	
2023-02-13 20:20:27.747 | INFO     | 123145424711680 | spider.task.crawl_task:task_action:50 | 爬虫任务 doctor_status, id: clinic_web_def88589f51bcdb8 执行
2023-02-13 20:20:27.752 | INFO     | 123145424711680 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_moblie_detail_page:29 | 线程 ThreadPoolExecutor-0_1 请求 doctor_id: clinic_web_def88589f51bcdb8 移动端详情页 https://m.chunyuyisheng.com/m/doctor/clinic_web_def88589f51bcdb8
2023-02-13 20:20:27.896 | INFO     | 123145458290688 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:27.901 | INFO     | 123145458290688 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_detail_page_status_mapping完成爬取，参数：['clinic_web_02090551007511e0', 720]	
2023-02-13 20:20:27.902 | INFO     | 123145458290688 | spider.task.crawl_task:task_action:50 | 爬虫任务 doctor_status, id: 2f9189234bc34443c531 执行
2023-02-13 20:20:27.905 | INFO     | 123145458290688 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_moblie_detail_page:29 | 线程 ThreadPoolExecutor-0_3 请求 doctor_id: 2f9189234bc34443c531 移动端详情页 https://m.chunyuyisheng.com/m/doctor/2f9189234bc34443c531
2023-02-13 20:20:27.989 | INFO     | 123145542238208 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_illness_init_json:85 | 线程 ThreadPoolExecutor-0_8 请求 doctor_id: clinic_web_f7a8f2531afb3194 好评问题初始json https://www.chunyuyisheng.com/pc/doctor/clinic_web_f7a8f2531afb3194/qa/?is_json=1&tag=&page_count=20&page=1
2023-02-13 20:20:28.026 | INFO     | 123145475080192 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_illness_init_json:85 | 线程 ThreadPoolExecutor-0_4 请求 doctor_id: clinic_web_cbe362ce513b94b1 好评问题初始json https://www.chunyuyisheng.com/pc/doctor/clinic_web_cbe362ce513b94b1/qa/?is_json=1&tag=&page_count=20&page=1
2023-02-13 20:20:28.283 | INFO     | 123145542238208 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:28.290 | INFO     | 123145542238208 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_detail_page_status_mapping完成爬取，参数：['clinic_web_f7a8f2531afb3194', 720]	
2023-02-13 20:20:28.291 | INFO     | 123145542238208 | spider.task.crawl_task:task_action:50 | 爬虫任务 doctor_status, id: clinic_web_5d3bee854a7f00af 执行
2023-02-13 20:20:28.294 | INFO     | 123145475080192 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:28.296 | INFO     | 123145542238208 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_moblie_detail_page:29 | 线程 ThreadPoolExecutor-0_8 请求 doctor_id: clinic_web_5d3bee854a7f00af 移动端详情页 https://m.chunyuyisheng.com/m/doctor/clinic_web_5d3bee854a7f00af
2023-02-13 20:20:28.299 | INFO     | 123145475080192 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_detail_page_status_mapping完成爬取，参数：['clinic_web_cbe362ce513b94b1', 720]	
2023-02-13 20:20:28.300 | INFO     | 123145475080192 | spider.task.crawl_task:task_action:50 | 爬虫任务 doctor_status, id: f91d73460360dc18654d 执行
2023-02-13 20:20:28.302 | INFO     | 123145475080192 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_moblie_detail_page:29 | 线程 ThreadPoolExecutor-0_4 请求 doctor_id: f91d73460360dc18654d 移动端详情页 https://m.chunyuyisheng.com/m/doctor/f91d73460360dc18654d
2023-02-13 20:20:28.968 | INFO     | 123145491869696 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_illness_init_json:85 | 线程 ThreadPoolExecutor-0_5 请求 doctor_id: a255f8fcf3b576a1d750 好评问题初始json https://www.chunyuyisheng.com/pc/doctor/a255f8fcf3b576a1d750/qa/?is_json=1&tag=&page_count=20&page=1
2023-02-13 20:20:29.208 | INFO     | 123145491869696 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:29.213 | INFO     | 123145491869696 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_detail_page_status_mapping完成爬取，参数：['a255f8fcf3b576a1d750', 720]	
2023-02-13 20:20:29.214 | INFO     | 123145491869696 | spider.task.crawl_task:task_action:50 | 爬虫任务 doctor_status, id: clinic_web_5d5103e8eae5e454 执行
2023-02-13 20:20:29.217 | INFO     | 123145491869696 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_moblie_detail_page:29 | 线程 ThreadPoolExecutor-0_5 请求 doctor_id: clinic_web_5d5103e8eae5e454 移动端详情页 https://m.chunyuyisheng.com/m/doctor/clinic_web_5d5103e8eae5e454
2023-02-13 20:20:29.462 | WARNING  | 123145508659200 | spider.page_get.base_request:get:76 | 第 1 次使用proxy : {'http': 'http://96.43.83.41:1994', 'https': 'http://117.157.197.18:3128'} 抓取失败，错误详情：HTTPSConnectionPool(host='m.chunyuyisheng.com', port=443): Read timed out. (read timeout=4)
2023-02-13 20:20:29.555 | WARNING  | 123145525448704 | spider.page_get.base_request:get:76 | 第 1 次使用proxy : {'http': 'http://201.218.42.202:1994', 'https': 'http://117.157.197.18:3128'} 抓取失败，错误详情：HTTPSConnectionPool(host='m.chunyuyisheng.com', port=443): Max retries exceeded with url: /m/doctor/clinic_web_914ed768e5d9c479 (Caused by ProxyError('Cannot connect to proxy.', TimeoutError('select timed out')))
2023-02-13 20:20:30.283 | INFO     | 123145458290688 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_illness_init_json:85 | 线程 ThreadPoolExecutor-0_3 请求 doctor_id: 2f9189234bc34443c531 好评问题初始json https://www.chunyuyisheng.com/pc/doctor/2f9189234bc34443c531/qa/?is_json=1&tag=&page_count=20&page=1
2023-02-13 20:20:30.286 | INFO     | 123145542238208 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_illness_init_json:85 | 线程 ThreadPoolExecutor-0_8 请求 doctor_id: clinic_web_5d3bee854a7f00af 好评问题初始json https://www.chunyuyisheng.com/pc/doctor/clinic_web_5d3bee854a7f00af/qa/?is_json=1&tag=&page_count=20&page=1
2023-02-13 20:20:30.415 | INFO     | 123145475080192 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_illness_init_json:85 | 线程 ThreadPoolExecutor-0_4 请求 doctor_id: f91d73460360dc18654d 好评问题初始json https://www.chunyuyisheng.com/pc/doctor/f91d73460360dc18654d/qa/?is_json=1&tag=&page_count=20&page=1
2023-02-13 20:20:30.598 | INFO     | 123145458290688 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:30.605 | INFO     | 123145458290688 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_detail_page_status_mapping完成爬取，参数：['2f9189234bc34443c531', 720]	
2023-02-13 20:20:30.606 | INFO     | 123145458290688 | spider.task.crawl_task:task_action:50 | 爬虫任务 doctor_status, id: clinic_web_ac640f35b0354a05 执行
2023-02-13 20:20:30.610 | INFO     | 123145542238208 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:30.612 | INFO     | 123145458290688 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_moblie_detail_page:29 | 线程 ThreadPoolExecutor-0_3 请求 doctor_id: clinic_web_ac640f35b0354a05 移动端详情页 https://m.chunyuyisheng.com/m/doctor/clinic_web_ac640f35b0354a05
2023-02-13 20:20:30.616 | INFO     | 123145542238208 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_detail_page_status_mapping完成爬取，参数：['clinic_web_5d3bee854a7f00af', 720]	
2023-02-13 20:20:30.617 | INFO     | 123145542238208 | spider.task.crawl_task:task_action:50 | 爬虫任务 doctor_status, id: clinic_web_09834e9b56fa2749 执行
2023-02-13 20:20:30.619 | INFO     | 123145542238208 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_moblie_detail_page:29 | 线程 ThreadPoolExecutor-0_8 请求 doctor_id: clinic_web_09834e9b56fa2749 移动端详情页 https://m.chunyuyisheng.com/m/doctor/clinic_web_09834e9b56fa2749
2023-02-13 20:20:30.670 | INFO     | 123145475080192 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:30.678 | INFO     | 123145475080192 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_detail_page_status_mapping完成爬取，参数：['f91d73460360dc18654d', 720]	
2023-02-13 20:20:30.678 | INFO     | 123145475080192 | spider.task.crawl_task:task_action:50 | 爬虫任务 doctor_status, id: clinic_yk_sunyi_2-13145782229 执行
2023-02-13 20:20:30.682 | INFO     | 123145475080192 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_moblie_detail_page:29 | 线程 ThreadPoolExecutor-0_4 请求 doctor_id: clinic_yk_sunyi_2-13145782229 移动端详情页 https://m.chunyuyisheng.com/m/doctor/clinic_yk_sunyi_2-13145782229
2023-02-13 20:20:31.407 | INFO     | 123145424711680 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_illness_init_json:85 | 线程 ThreadPoolExecutor-0_1 请求 doctor_id: clinic_web_def88589f51bcdb8 好评问题初始json https://www.chunyuyisheng.com/pc/doctor/clinic_web_def88589f51bcdb8/qa/?is_json=1&tag=&page_count=20&page=1
2023-02-13 20:20:31.467 | INFO     | 123145491869696 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_illness_init_json:85 | 线程 ThreadPoolExecutor-0_5 请求 doctor_id: clinic_web_5d5103e8eae5e454 好评问题初始json https://www.chunyuyisheng.com/pc/doctor/clinic_web_5d5103e8eae5e454/qa/?is_json=1&tag=&page_count=20&page=1
2023-02-13 20:20:31.553 | WARNING  | 123145525448704 | spider.page_get.base_request:get:76 | 第 2 次使用proxy : {'http': 'http://182.253.109.100:8080', 'https': 'http://118.31.2.38:8999'} 抓取失败，错误详情：HTTPSConnectionPool(host='m.chunyuyisheng.com', port=443): Max retries exceeded with url: /m/doctor/clinic_web_914ed768e5d9c479 (Caused by SSLError(SSLError("bad handshake: SysCallError(54, 'ECONNRESET')")))
2023-02-13 20:20:31.901 | INFO     | 123145424711680 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:31.904 | INFO     | 123145491869696 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:31.912 | INFO     | 123145424711680 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_detail_page_status_mapping完成爬取，参数：['clinic_web_def88589f51bcdb8', 720]	
2023-02-13 20:20:31.913 | INFO     | 123145424711680 | spider.task.crawl_task:task_action:50 | 爬虫任务 doctor_status, id: 871c6a8a5c5b188b8218 执行
2023-02-13 20:20:31.915 | INFO     | 123145491869696 | spider.decorators.crawl_decorator:wrapper:36 | 方法doctor_detail_page_status_mapping完成爬取，参数：['clinic_web_5d5103e8eae5e454', 720]	
2023-02-13 20:20:31.916 | INFO     | 123145491869696 | spider.task.crawl_task:task_action:50 | 爬虫任务 doctor_status, id: 93e8b841181fd4298d77 执行
2023-02-13 20:20:31.919 | INFO     | 123145424711680 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_moblie_detail_page:29 | 线程 ThreadPoolExecutor-0_1 请求 doctor_id: 871c6a8a5c5b188b8218 移动端详情页 https://m.chunyuyisheng.com/m/doctor/871c6a8a5c5b188b8218
2023-02-13 20:20:31.921 | INFO     | 123145491869696 | spider.page_get.chunyu_request.doctor_page_request:get_doctor_moblie_detail_page:29 | 线程 ThreadPoolExecutor-0_5 请求 doctor_id: 93e8b841181fd4298d77 移动端详情页 https://m.chunyuyisheng.com/m/doctor/93e8b841181fd4298d77
2023-02-13 20:20:32.518 | WARNING  | 123145508659200 | spider.page_get.base_request:get:76 | 第 2 次使用proxy : {'http': 'http://72.44.76.76:1994', 'https': 'http://122.155.165.191:3128'} 抓取失败，错误详情：HTTPSConnectionPool(host='m.chunyuyisheng.com', port=443): Max retries exceeded with url: /m/doctor/clinic_web_0dbda747a2132706 (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x1206a5e70>: Failed to establish a new connection: [Errno 61] Connection refused')))
2023-02-13 20:20:32.865 | WARNING  | 123145407922176 | spider.task.mapping_task.doctor_page_mapping:doctor_detail_page_status_mapping:56 | 医生 clinic_web_b404d817508e52a5 页面被反爬，稍后重新爬取
2023-02-13 20:20:32.878 | INFO     | 123145407922176 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorStatusOper'> 表成功
2023-02-13 20:20:32.896 | INFO     | 123145407922176 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorBaseInfoOper'> 表成功
2023-02-13 20:20:32.901 | INFO     | 123145407922176 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorDescriptionOper'> 表成功
2023-02-13 20:20:32.911 | INFO     | 123145407922176 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorPriceOper'> 表成功
2023-02-13 20:20:32.915 | INFO     | 123145407922176 | spider.decorators.storage_decorator:session_commit:13 | 数据插入 <class 'spider.db.dao.doctor_dao.DoctorServiceInfoOper'> 表成功
